,Unnamed: 0,id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,prop_female
0,1,tm84618,Taxi Driver,MOVIE,A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feed his urge for violent action.,1976,R,114,"['drama', 'crime']",['US'],,tt0075314,8.2,808582.0,40.965,8.179,0.24324324324324326
6,7,tm14873,Dirty Harry,MOVIE,"When a madman dubbed 'Scorpio' terrorizes San Francisco, hard-nosed cop, Harry Callahan – famous for his take-no-prisoners approach to law enforcement – is tasked with hunting down the psychopath. Harry eventually collars Scorpio in the process of rescuing a kidnap victim, only to see him walk on technicalities. Now, the maverick detective is determined to nail the maniac himself.",1971,R,102,"['thriller', 'action', 'crime']",['US'],,tt0066999,7.7,155051.0,12.817,7.5,0.29310344827586204
7,8,tm119281,Bonnie and Clyde,MOVIE,"In the 1930s, bored waitress Bonnie Parker falls in love with an ex-con named Clyde Barrow and together they start a violent crime spree through the country, stealing cars and robbing banks.",1967,R,110,"['crime', 'drama', 'action']",['US'],,tt0061418,7.7,112048.0,15.687,7.5,0.35294117647058826
17,36,tm155787,GoodFellas,MOVIE,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",1990,R,145,"['drama', 'crime']",['US'],,tt0099685,8.7,1131681.0,50.387,8.463,0.375
19,38,tm180542,Once Upon a Time in America,MOVIE,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",1984,R,139,"['crime', 'drama', 'european']","['US', 'IT']",,tt0087843,8.3,345714.0,28.937,8.453,0.30952380952380953
22,42,tm177480,Police Academy,MOVIE,"New rules enforced by the Lady Mayoress mean that sex, weight, height and intelligence need no longer be a factor for joining the Police Force. This opens the floodgates for all and sundry to enter the Police Academy, much to the chagrin of the instructors. Not everyone is there through choice, though. Social misfit Mahoney has been forced to sign up as the only alternative to a jail sentence and it doesn't take long before he falls foul of the boorish Lieutenant Harris. But before long, Mahoney realises that he is enjoying being a police cadet and decides he wants to stay... while Harris decides he wants Mahoney out!",1984,R,97,"['crime', 'comedy']",['US'],,tt0087928,6.7,124881.0,25.533,6.6,0.3333333333333333
24,44,ts22082,Knight Rider,SHOW,"Michael Long, an undercover police officer, is shot while investigating a case and left for dead by his assailants. He is rescued by Wilton Knight, a wealthy, dying millionaire and inventor who arranges life-saving surgery, including a new face and a new identity--that of Michael Knight. Michael is then given a special computerized and indestructible car called the Knight Industries Two Thousand (nicknamed KITT), and a mission: apprehend criminals who are beyond the reach of the law. The series depicts Michael's exploits as he and KITT battle the forces of evil on behalf of the Foundation for Law and Government.",1982,TV-PG,51,"['scifi', 'action', 'crime', 'drama']",['US'],4.0,tt0083437,6.9,34115.0,50.267,7.5,0.2
35,59,ts2760,Fireman Sam,SHOW,"Follow the adventures of fireman Sam and his colleagues as they protect the citizens of the Welsh town of Pontypandy. Whenever the alarm sounds, brave Sam and his co-workers can be counted on to jump into a fire engine, hop onto a helicopter, or even launch an inflatable lifeboat to battle blazes, mount rescue missions, or provide medical attention to those in need.",1987,TV-Y,10,"['animation', 'comedy', 'family', 'crime', 'european']",['GB'],13.0,tt0329829,6.1,1785.0,37.647,7.2,0.0
41,69,tm51083,A Stoning in Fulham County,MOVIE,Religious beliefs clash with the law when an Amish infant is killed in a rural community.,1988,,120,"['thriller', 'crime', 'drama']",['US'],,tt0096179,5.9,387.0,1.01,5.8,0.23076923076923078
43,72,tm258072,Adam: His Song Continues,MOVIE,"Follows the true story of John and Reve Walsh who, after their child was murdered, fought to raise national awareness of the problem of missing children.",1986,,100,"['crime', 'drama']",['US'],,tt0090589,7.0,212.0,1.6030000000000002,7.0,0.25
45,74,tm157853,In Defense of a Married Man,MOVIE,"When a defense lawyer's adulterous husband becomes the prime suspect in the murder of the woman he was cheating with, his wife chooses to defend him. Can she overcome his betrayal while searching for the truth?",1990,,94,"['drama', 'crime']",['US'],,tt0099396,5.6,207.0,2.444,4.9,0.30434782608695654
53,94,tm15897,Se7en,MOVIE,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",1995,R,127,"['crime', 'thriller', 'drama']",['US'],,tt0114369,8.6,1606270.0,51.633,8.352,0.24
56,98,tm25947,Snatch,MOVIE,"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.",2000,R,103,"['crime', 'comedy']","['US', 'GB']",,tt0208092,8.3,841435.0,25.203000000000007,7.8,0.25
57,99,tm43808,The Talented Mr. Ripley,MOVIE,"Tom Ripley is a calculating young man who believes it's better to be a fake somebody than a real nobody. Opportunity knocks in the form of a wealthy U.S. shipbuilder who hires Tom to travel to Italy to bring back his playboy son, Dickie. Ripley worms his way into the idyllic lives of Dickie and his girlfriend, plunging into a daring scheme of duplicity, lies and murder.",1999,R,139,"['thriller', 'drama', 'crime']",['US'],,tt0134119,7.4,207524.0,13.78,7.2,0.3384615384615385
64,109,tm116655,Léon: The Professional,MOVIE,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",1994,R,111,"['crime', 'drama', 'action', 'thriller', 'european']","['US', 'FR']",,tt0110413,8.5,1137357.0,51.40600000000001,8.323,0.2909090909090909
66,111,tm116488,Natural Born Killers,MOVIE,Two victims of traumatized childhoods become lovers and serial murderers irresponsibly glorified by the mass media.,1994,R,118,"['thriller', 'drama', 'crime', 'action']",['US'],,tt0110632,7.3,11.0,21.933000000000003,7.1,0.2727272727272727
72,118,tm191989,Donnie Brasco,MOVIE,An FBI undercover agent infilitrates the mob and finds himself identifying more with the mafia life at the expense of his regular one.,1997,R,127,"['drama', 'thriller', 'crime']",['US'],,tt0119008,7.7,303868.0,22.225,7.5,0.3181818181818182
80,127,tm118238,Wyatt Earp,MOVIE,"Covering the life and times of one of the West's most iconic heroes Wyatt Earp weaves an intricate tale of Earp and his friends and family. With a star studded cast, sweeping cinematography and authentic costumes Wyatt Earp led the way during the Western revival in the 90's.",1994,PG-13,191,"['western', 'crime', 'action', 'drama']",['US'],,tt0111756,6.7,50774.0,14.677,6.751,0.2978723404255319
81,128,tm111163,Eraser,MOVIE,"U.S. Marshall John Kruger erases the identities of people enrolled in the Witness Protection Program. His current assignment is to protect Lee Cullen, who's uncovered evidence that the weapons manufacturer she works for has been selling to terrorist groups. When Kruger discovers that there's a corrupt agent within the program, he must guard his own life while trying to protect Lee's.",1996,R,115,"['thriller', 'action', 'drama', 'crime']","['US', 'CA']",,tt0116213,6.1,110921.0,19.437,6.0,0.20833333333333334
83,131,tm187791,In the Line of Fire,MOVIE,"Veteran Secret Service agent Frank Horrigan is a man haunted by his failure to save President Kennedy while serving protection detail in Dallas. Thirty years later, a man calling himself ""Booth"" threatens the life of the current President, forcing Horrigan to come back to protection detail to confront the ghosts from his past.",1993,R,128,"['drama', 'thriller', 'crime', 'action']",['US'],,tt0107206,7.2,102916.0,19.8,6.973,0.24528301886792453
85,133,tm65686,U.S. Marshals,MOVIE,"U.S. Marshal Sam Gerard is accompanying a plane load of convicts from Chicago to New York. The plane crashes spectacularly, and Mark Sheridan escapes. But when Diplomatic Security Agent John Royce is assigned to help Gerard recapture Sheridan, it becomes clear that Sheridan is more than just another murderer.",1998,PG-13,131,"['thriller', 'crime', 'action']",['US'],,tt0120873,6.5,105286.0,24.205,6.5,0.3611111111111111
91,139,tm12499,The Net,MOVIE,"Angela Bennett is a freelance software engineer who lives in a world of computer technology. When a cyber friend asks Bennett to debug a new game, she inadvertently becomes involved in a conspiracy that will soon turn her life upside down and make her the target of an assassination.",1995,PG-13,114,"['thriller', 'action', 'crime', 'drama']",['US'],,tt0113957,5.9,66667.0,15.935,6.0,0.34615384615384615
93,141,tm189764,Menace II Society,MOVIE,A young street hustler attempts to escape the rigors and temptations of the ghetto in a quest for a better life.,1993,R,97,"['drama', 'crime', 'thriller']",['US'],,tt0107554,7.5,58179.0,13.928,7.542000000000002,0.32608695652173914
97,146,tm192431,The Devil's Own,MOVIE,"Frankie McGuire, one of the IRA's deadliest assassins, draws an American family into the crossfire of terrorism. But when he is sent to the U.S. to buy weapons, Frankie is housed with the family of Tom O'Meara, a New York cop who knows nothing about Frankie's real identity. Their surprising friendship, and Tom's growing suspicions, forces Frankie to choose between the promise of peace or a lifetime of murder.",1997,R,107,"['crime', 'thriller', 'drama', 'action', 'european']",['US'],,tt0962637,6.2,65323.0,12.863,6.1,0.21739130434782608
100,150,tm56033,Croupier,MOVIE,"Jack Manfred is an aspiring writer who to make ends meet, takes a job as a croupier. Jack remains an observer, knowing that everything in life is a gamble and that gamblers are born to lose. Inevitably, he gets sucked into the world of the casino which takes its toll on his relationships and the novel he is writing.",1998,R,94,"['drama', 'european', 'crime']","['IE', 'GB', 'DE', 'FR']",,tt0159382,7.0,21599.0,8.381,6.8,0.42857142857142855
128,213,tm7810,Nightmare in Columbia County,MOVIE,The recounting of a terrible crime that wracked a family and galvanized police in South Carolina in the 1980's. Southern beauty pageant winner Dawn Smith is targeted by a sadistic stalker whose obsession with her leads him to kidnap her younger sister.,1991,,100,"['drama', 'thriller', 'crime']",['US'],,tt0102537,5.5,345.0,2.713,6.0,0.5
129,216,ts4,Breaking Bad,SHOW,"When Walter White, a New Mexico chemistry teacher, is diagnosed with Stage III cancer and given a prognosis of only two years left to live. He becomes filled with a sense of fearlessness and an unrelenting desire to secure his family's financial future at any cost as he enters the dangerous world of drugs and crime.",2008,TV-MA,48,"['drama', 'crime', 'thriller']",['US'],5.0,tt0903747,9.5,1775990.0,353.848,8.79,0.25
137,226,tm111828,Catch Me If You Can,MOVIE,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit.",2002,PG-13,141,"['drama', 'crime']",['US'],,tt0264464,8.1,952602.0,72.321,8.0,0.35658914728682173
142,232,ts22337,NCIS,SHOW,"From murder and espionage to terrorism and stolen submarines, a team of special agents investigates any crime that has a shred of evidence connected to Navy and Marine Corps personnel, regardless of rank or position.",2003,TV-14,43,"['crime', 'action', 'thriller', 'drama', 'comedy']",['US'],20.0,tt0364845,7.8,143846.0,251.622,7.6,0.0
149,239,tm27911,The Departed,MOVIE,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",2006,R,151,"['drama', 'thriller', 'crime', 'action']",['US'],,tt0407887,8.5,1296244.0,33.795,8.2,0.2077922077922078
154,246,tm42877,Wanted,MOVIE,"Doormat Wesley Gibson discovers that his recently murdered father - who Wesley never knew - belonged to a secret guild of assassins. After a leather-clad sexpot drafts Wesley into the society, he hones his innate killing skills and turns avenger.",2008,R,110,"['action', 'thriller', 'crime', 'fantasy']","['DE', 'US']",,tt0493464,6.7,384995.0,33.101,6.5,0.21052631578947367
159,252,tm78592,Michael Clayton,MOVIE,A law firm brings in its 'fixer' to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multi-billion dollar class action suit.,2007,R,114,"['thriller', 'drama', 'crime']",['US'],,tt0465538,7.2,165109.0,16.97,6.7,0.265625
160,253,tm105329,Road to Perdition,MOVIE,"Mike Sullivan works as a hit man for crime boss John Rooney. Sullivan views Rooney as a father figure, however after his son is witness to a killing, Mike Sullivan finds himself on the run in attempt to save the life of his son and at the same time looking for revenge on those who wronged him.",2002,R,117,"['thriller', 'documentation', 'drama', 'crime']",['US'],,tt0257044,7.7,265216.0,18.739,7.4,0.2857142857142857
165,258,tm154187,Sherlock Holmes,MOVIE,Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.,2009,PG-13,129,"['crime', 'thriller', 'action']","['AU', 'DE', 'GB', 'US']",,tt0988045,7.6,625708.0,43.297,7.2,0.18604651162790697
166,259,ts22267,Trailer Park Boys,SHOW,Follow the booze-fueled misadventures of three longtime pals and petty serial criminals who run scams from their Nova Scotia trailer park.,2001,TV-MA,25,"['comedy', 'crime']",['CA'],12.0,tt0290988,8.6,42733.0,22.603,8.0,0.2857142857142857
179,273,tm131038,Public Enemies,MOVIE,"Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive.",2009,R,140,"['action', 'crime', 'drama', 'history', 'european']","['US', 'JP']",,tt1152836,7.0,300773.0,85.039,6.7,0.22807017543859648
181,275,tm35463,Blow,MOVIE,"A boy named George Jung grows up in a struggling family in the 1950's. His mother nags at her husband as he is trying to make a living for the family. It is finally revealed that George's father cannot make a living and the family goes bankrupt. George does not want the same thing to happen to him, and his friend Tuna, in the 1960's, suggests that he deal marijuana. He is a big hit in California in the 1960's, yet he goes to jail, where he finds out about the wonders of cocaine. As a result, when released, he gets rich by bringing cocaine to America. However, he soon pays the price.",2001,R,124,"['crime', 'drama']",['US'],,tt0221027,7.5,258431.0,24.348000000000006,7.4,0.3875
182,276,tm30603,Hancock,MOVIE,"Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?",2008,PG-13,92,"['fantasy', 'action', 'crime', 'drama']",['US'],,tt0448157,6.4,476593.0,121.985,6.33,0.3111111111111111
185,279,tm136308,Monster,MOVIE,"An emotionally scarred highway drifter shoots a sadistic trick who rapes her, and ultimately becomes the United States' first female serial killer.",2003,R,110,"['crime', 'drama', 'thriller', 'european']",['US'],,tt0340855,7.3,150339.0,16.309,7.2,0.45714285714285713
196,294,tm78067,The Girl Next Door,MOVIE,"In a quiet suburban town in the summer of 1958, two recently orphaned sisters are placed in the care of their mentally unstable Aunt Ruth. But Ruth's depraved sense of discipline will soon lead to unspeakable acts of abuse and torture that involve her young sons, the neighborhood children, and one 12-year-old boy whose life will be changed forever.",2007,R,91,"['crime', 'drama', 'horror', 'thriller']",['US'],,tt0830558,6.5,26293.0,13.130999999999998,6.7,0.2777777777777778
200,299,tm40009,21,MOVIE,"Ben Campbell is a young, highly intelligent, student at M.I.T. in Boston who strives to succeed. Wanting a scholarship to transfer to Harvard School of Medicine with the desire to become a doctor, Ben learns that he cannot afford the $300,000 for the four to five years of schooling as he comes from a poor, working-class background. But one evening, Ben is introduced by his unorthodox math professor Micky Rosa into a small but secretive club of five. Students Jill, Choi, Kianna, and Fisher, who are being trained by Professor Rosa of the skill of card counting at blackjack.",2008,PG-13,123,"['crime', 'drama', 'history', 'thriller']",['US'],,tt0478087,6.8,249016.0,27.013,6.7,0.2926829268292683
204,304,tm102337,A Nightmare on Elm Street,MOVIE,"The film that brings back horror icon Freddy Krueger as a darker and more sinister character than ever before. While Freddy is on the prowl, a group of teenagers being stalked soon learn they all have a common factor making them targets for this twisted killer.",2010,R,95,"['horror', 'thriller', 'crime', 'drama']",['US'],,tt1179056,5.2,99894.0,39.672,5.5,0.38235294117647056
205,306,tm159901,Miss Congeniality 2: Armed and Fabulous,MOVIE,"After her triumph at the Miss United States pageant, FBI agent Gracie Hart becomes an overnight sensation -- and the new ""face of the FBI"". But it's time to spring into action again when the pageant's winner, Cheryl, and emcee, Stan, are abducted.",2005,PG-13,115,"['action', 'comedy', 'crime']",['US'],,tt0385307,5.1,74637.0,21.495,5.7,0.42857142857142855
212,314,tm173066,The Interpreter,MOVIE,"After Silvia Broome, an interpreter at United Nations headquarters, overhears plans of an assassination, an American Secret Service agent is sent to investigate.",2005,PG-13,128,"['thriller', 'crime', 'european']","['GB', 'US', 'FR', 'DE']",,tt0373926,6.4,106781.0,12.694,6.299,0.34782608695652173
213,315,tm118637,John Q,MOVIE,"John Quincy Archibald is a father and husband whose son is diagnosed with an enlarged heart and then finds out he cannot receive a transplant because HMO insurance will not cover it. Therefore, he decides to take a hospital full of patients hostage until the hospital puts his son's name on the donor's list.",2002,PG-13,116,"['drama', 'thriller', 'crime']",['US'],,tt0251160,7.0,133215.0,32.229,7.121,0.3387096774193548
215,319,tm137362,The Texas Chainsaw Massacre,MOVIE,"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a chainsaw-wielding killer and his family of equally psychopathic killers.",2003,R,98,"['horror', 'crime']",['US'],,tt0324216,6.2,141736.0,80.47,6.2,0.23529411764705882
221,326,tm141707,Blood and Bone,MOVIE,"In Los Angeles, an ex-con takes the underground fighting world by storm in his quest to fulfill a promise to a dead friend.",2009,R,93,"['thriller', 'sport', 'action', 'crime', 'drama']",['US'],,tt0346631,6.7,33051.0,33.787,7.4,0.32
226,333,tm78671,Cleaner,MOVIE,"Single father and former cop Tom Cutler has an unusual occupation: he cleans up death scenes. But when he's called in to sterilize a wealthy suburban residence after a brutal shooting, Cutler is shocked to learn he may have unknowingly erased crucial evidence, entangling himself in a dirty criminal cover-up.",2007,R,88,"['thriller', 'crime']",['US'],,tt0896798,6.1,42285.0,11.509,6.0,0.3137254901960784
231,339,tm101249,Cop Out,MOVIE,"Detectives Jimmy and Paul, despite nine years as partners, can still sometimes seem like polar opposites—especially when Paul's unpredictable antics get them suspended without pay. Already strapped for cash and trying to pay for his daughter's wedding, Jimmy decides to sell a rare baseball card that's worth tens of thousands. Unfortunately, when the collector's shop is robbed and the card vanishes with the crook, Paul and Jimmy end up going rogue, tracking down the card and the drug ring behind its theft, all on their own time and without any backup—except for each other.",2010,R,107,"['crime', 'action', 'comedy', 'thriller']",['US'],,tt1385867,5.5,88026.0,13.63,5.6,0.48
233,341,tm81270,Starsky & Hutch,MOVIE,"Join uptight David Starsky and laid-back Ken ""Hutch"" Hutchinson as they're paired for the first time as undercover cops. The new partners must overcome their differences to solve an important case with help from street informant Huggy Bear and persuasive criminal Reese Feldman.",2004,PG-13,101,"['comedy', 'crime']",['US'],,tt0335438,6.1,146880.0,13.938,5.8,0.36470588235294116
234,342,tm89684,New York Minute,MOVIE,"Top student Jane Ryan heads to Manhattan for a college-scholarship competition. Her rebellious twin Roxy Ryan goes along to crash a video shoot. But anything can happen - and does - in a romp involving a pursuing truant officer, a smuggler, hunkalicious guys and the girls' realization that when the chips are down, a sister can be the best friend of all.",2004,PG,87,"['comedy', 'crime', 'family', 'romance']",['US'],,tt0363282,4.9,23476.0,11.818,6.2,0.21621621621621623
252,369,tm100015,Takers,MOVIE,"A seasoned team of bank robbers, including Gordon Jennings, John Rahway, A.J., and brothers Jake and Jesse Attica successfully complete their latest heist and lead a life of luxury while planning their next job. When Ghost, a former member of their team, is released from prison he convinces the group to strike an armored car carrying $20 million. As the ""Takers"" carefully plot out their strategy and draw nearer to exacting the grand heist, a reckless police officer inches closer to apprehending the criminals.",2010,PG-13,107,"['action', 'crime', 'drama', 'thriller']",['US'],,tt1135084,6.2,62464.0,15.872,6.228,0.32
257,377,tm118462,Half Past Dead,MOVIE,"A man goes undercover in a hi-tech prison to find out information to help prosecute those who killed his wife. While there, he stumbles onto a plot involving a death-row inmate and his $200 million stash of gold.",2002,PG-13,98,"['thriller', 'action', 'crime', 'european']","['DE', 'US']",,tt0297162,4.6,15740.0,12.906,5.2,0.4583333333333333
265,393,tm160800,Chaos,MOVIE,"In Seattle, detective Quentin Conners is unfairly suspended and his partner Jason York leaves the police force after a tragic shooting on Pearl Street Bridge, when the hostage and the criminal die. During a bank heist with a hostage situation, Conners is assigned in charge of the operation with the rookie Shane Dekker as his partner. The thieves, lead by Lorenz, apparently do not steal a penny from the bank. While chasing the gangsters, the police team disclose that they planted a virus in the system, stealing one billion dollars from the different accounts, using the principle of the Chaos Theory. Further, they find that Lorenz is killing his accomplices.",2005,R,106,"['crime', 'drama', 'action', 'thriller', 'european']","['CA', 'GB', 'US']",,tt0402910,6.4,54900.0,17.029,6.3,0.30303030303030304
266,394,tm22342,Waist Deep,MOVIE,An ex-convict (Tyrese) gets tangled up with a gang after his car is hijacked with his son inside.,2006,R,97,"['thriller', 'action', 'drama', 'crime']",['US'],,tt0456020,5.8,9990.0,15.58,6.6,0.4090909090909091
267,396,tm22636,Trailer Park Boys: The Movie,MOVIE,"The boys get arrested for robbing an ATM machine and spend 18 months in jail. When the get out, they decide to pull off ""The Big Dirty"" which is to steal a large amount of coins because they are untraceable and quit their life of crime forever",2006,R,95,"['comedy', 'crime']",['CA'],,tt0425601,7.1,12910.0,6.191,6.7,0.3
270,404,tm138497,Trailer Park Boys: Countdown to Liquor Day,MOVIE,"Ricky, Julian and Bubbles are about to get out of jail, and this time, Julian vows to go straight, even open a legit business. Soon the Boys will all be rich. At least that's what they've told the parole board. But when they arrive back at the park, they find it's not the same old Sunnyvale - and it's not the same old Jim Lahey, Trailer Park Supervisor.",2009,R,102,"['comedy', 'crime']",['CA'],,tt1337032,7.3,7488.0,4.683,6.8,0.4166666666666667
274,416,tm41508,First Sunday,MOVIE,"Durell and LeeJohn are best friends and bumbling petty criminals. When told they have one week to pay a $17,000 debt or Durell will lose his son, they come up with a desperate scheme to rob their neighborhood church. Instead, they end up spending the night in the presence of the Lord and are forced to deal with much more than they bargained for.",2008,PG-13,96,"['comedy', 'action', 'crime', 'drama']",['US'],,tt0486578,4.5,10927.0,8.809,5.6,0.5
276,420,tm33981,Bon Cop Bad Cop,MOVIE,"When the body of the executive of hockey Benoit Brisset is found on the billboard of the border of Quebec and Ontario, the jurisdiction of the crime is shared between the two police forces and detectives David Bouchard from Montreal and Martin Ward from Toronto are assigned to work together. With totally different styles, attitudes and languages.",2006,PG-13,116,"['comedy', 'crime', 'action', 'scifi', 'drama', 'thriller']",['CA'],,tt0443521,6.5,61.0,7.956,6.4,0.3076923076923077
288,460,tm84348,Doing Hard Time,MOVIE,A father's eight year old son is murdered in a gangland shooting. The father (Boris Kodjoe) gets himself thrown into prison to avenge his son's death.,2004,R,95,"['action', 'crime', 'drama']",['US'],,,,,7.867000000000001,5.3,0.0
290,465,tm352243,Interview with a Serial Killer,MOVIE,"In this jailhouse interview, Arthur Shawcross, the Genesee River Killer, shares candid details of his crimes and his surprising family bonds.",2008,PG-13,44,"['documentation', 'crime']",['US'],,tt6978288,5.9,611.0,1.378,5.1,0.0
303,548,tm31564,Linewatch,MOVIE,"Academy Award Winner Cuba Gooding, Jr. is a Border Patrol Officer in the New Mexico desert with a secret past that is about to catch up with him. When his old gang leader tracks him down and forces him to smuggle drugs across the border, he must choose between the life he swore to leave behind and saving his family at any cost.",2008,R,85,"['thriller', 'crime', 'drama']",['US'],,tt1047832,5.4,2884.0,3.972,5.2,0.3333333333333333
318,644,ts21095,Teenage Mutant Ninja Turtles,SHOW,"The Teenage Mutant Ninja Turtles are back in an all-new animated series on Nickelodeon! Surfacing topside for the first time on their fifteenth birthday, the titular turtles, Leonardo, Michelangelo, Raphael and Donatello, find that life out of the sewers isn't exactly what they thought it would be. Now the turtles must work together as a team to take on new enemies that arise to take over New York City.",2012,TV-Y7,24,"['animation', 'scifi', 'action', 'family', 'thriller', 'horror', 'fantasy', 'crime', 'comedy', 'drama']",['US'],5.0,tt1877889,7.8,10809.0,48.881,8.3,0.125
319,645,tm39888,The Dark Knight Rises,MOVIE,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.",2012,PG-13,165,"['thriller', 'action', 'drama', 'crime']",['US'],,tt1345836,8.4,1669067.0,91.76,7.768,0.2111801242236025
325,652,ts21580,Longmire,SHOW,A Wyoming sheriff rebuilds his life and career following the death of his wife. Based on the “Walt Longmire” series of mystery novels written by best-selling author Craig Johnson.,2012,TV-14,53,"['drama', 'western', 'crime', 'action']",['US'],6.0,tt1836037,8.3,35021.0,36.854,7.8,0.4
331,661,ts17598,Arrow,SHOW,"Spoiled billionaire playboy Oliver Queen is missing and presumed dead when his yacht is lost at sea. He returns five years later a changed man, determined to clean up the city as a hooded vigilante armed with a bow.",2012,TV-14,42,"['action', 'crime', 'drama', 'thriller', 'scifi']",['US'],8.0,tt2193021,7.5,427871.0,122.099,6.7,0.375
334,665,tm178201,Sherlock Holmes: A Game of Shadows,MOVIE,"There is a new criminal mastermind at large (Professor Moriarty) and not only is he Holmes’ intellectual equal, but his capacity for evil and lack of conscience may give him an advantage over the  detective.",2011,PG-13,129,"['action', 'crime', 'thriller']","['GB', 'US']",,tt1515091,7.4,449965.0,51.119,7.1,0.3137254901960784
335,666,tm36237,Contraband,MOVIE,"When his brother-in-law runs afoul of a drug lord, family man Chris Farraday turns to a skill he abandoned long ago—smuggling—to repay the debt. But the job goes wrong, and Farraday finds himself wanted by cops, crooks and killers alike.",2012,R,109,"['action', 'drama', 'crime', 'thriller']","['FR', 'US', 'GB']",,tt1524137,6.4,122383.0,46.41,6.3,0.2833333333333333
336,667,tm40319,Savages,MOVIE,Pot growers Ben and Chon face off against the Mexican drug cartel who kidnapped their shared girlfriend.,2012,R,131,"['drama', 'thriller', 'crime', 'action']",['US'],,tt1615065,6.4,129746.0,15.525,6.4,0.4230769230769231
337,668,ts6506,The Borgias,SHOW,"Set in 15th century Italy at the height of the Renaissance, The Borgias chronicles the corrupt rise of patriarch Rodrigo Borgia to the papacy, where he proceeds to commit every sin in the book to amass and retain power, influence and enormous wealth for himself and his family.",2011,TV-MA,51,"['drama', 'crime', 'history', 'romance']","['HU', 'US', 'CA']",3.0,tt1582457,7.9,51041.0,18.887,7.6,0.46153846153846156
339,670,ts33338,Top Boy,SHOW,"A thrilling and raw crime drama following a gang of drug dealers in Hackney, London - an honest and gripping rendition of inner-city drug and gang culture.",2011,TV-MA,48,"['drama', 'crime', 'thriller', 'european']",['GB'],2.0,tt1830379,8.4,24165.0,14.536,7.4,0.3333333333333333
341,672,tm74848,Total Recall,MOVIE,"Welcome to Rekall, the company that can turn your dreams into real memories. For a factory worker named Douglas Quaid, even though he's got a beautiful wife who he loves, the mind-trip sounds like the perfect vacation from his frustrating life - real memories of life as a super-spy might be just what he needs. But when the procedure goes horribly wrong, Quaid becomes a hunted man. Finding himself on the run from the police - controlled by Chancellor Cohaagen, the leader of the free world - Quaid teams up with a rebel fighter to find the head of the underground resistance and stop Cohaagen. The line between fantasy and reality gets blurred and the fate of his world hangs in the balance as Quaid discovers his true identity, his true love, and his true fate.",2012,PG-13,118,"['scifi', 'thriller', 'action', 'crime']","['CA', 'US']",,tt1386703,6.2,253352.0,51.651,5.9670000000000005,0.2765957446808511
373,736,tm65765,6 Bullets,MOVIE,An ex-mercenary known for finding missing children is hired by a mixed martial arts fighter whose daughter has been kidnapped.,2012,R,115,"['thriller', 'action', 'crime', 'drama']",['US'],,tt1975249,6.0,14988.0,31.445,6.1,0.3333333333333333
